link;model;waist;weight;hips;bust;height;attractive
http://www.maxmodels.pl/modelka-neeesti.html;Neeesti;0.066666667;0;0.08;0;0;1
http://www.maxmodels.pl/modelka-anetten.html;anetten;0.266666667;0.194444444;0;0.172413793;0.236842105;1
http://www.maxmodels.pl/modelka-nsgela.html;nsgela;1;0.555555556;0.4;0.517241379;0.131578947;0
http://www.maxmodels.pl/modelka-inspiireme1.html;inspiireme1;0.5;0.222222222;0;0;0.552631579;0
http://www.maxmodels.pl/modelka-darahati_91.html;Darahati_91;0.9;0.972222222;0.92;0.517241379;1;0
http://www.maxmodels.pl/modelka-amy92.html;Amy92;0.233333333;0.166666667;0.12;0.172413793;0.236842105;1
http://www.maxmodels.pl/modelka-oliwia_24.html;Oliwia_24;0.333333333;0.138888889;0.24;0.310344828;0.236842105;1
http://www.maxmodels.pl/modelka-paulinkaa1.html;Paulinkaa1;0.1;0.166666667;0.2;0.068965517;0.263157895;0
http://www.maxmodels.pl/modelka-m4rtysi4.html;m4rtysi4;0.333333333;0.111111111;0;0.413793103;0.263157895;0
http://www.maxmodels.pl/modelka-alezandra94.html;Alezandra94;0.166666667;0.083333333;0.32;0.517241379;0.263157895;1
